GAINS3_SampleUnitID,GAINS3_SpecimenID,SpecimenID,AliquotID,SpecimenIDUnique,SpecimenDate,SpecimenType,SpecimenTypeGroup,SpecimenCondition,SamplingMethod,SampleContainer,StorageMedium,LabratoryStorageMethod,StorageLocationFacilityOriginal,StorageLocationInFacilityOriginal,StorageLocationAdressOriginal,StorageLocationFacilityCurrent,StorageLocationInFacilityCurrent,StorageLocationAdressCurrent,TimeFromCollectionToFreezing,SpecimenComments,SpecimenNotes,SpecimenCustomColumns,DateLastUpdated,SpecimenTypeID,CRDate,LMDate,Country
187,367,GVF-CM-ECO06528C,GVF-CM-ECO06528C4,GVF-CM-ECO06528C4,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,367,GVF-CM-ECO06528C,GVF-CM-ECO06528C5,GVF-CM-ECO06528C5,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,368,GVF-CM-ECO06528ZGD1,,GVF-CM-ECO06528ZGD1,2011-04-15,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
187,369,GVF-CM-ECO06528ZGN1,,GVF-CM-ECO06528ZGN1,2011-04-15,Rectal swab,rectal/anal swab,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,370,GVF-CM-ECO06534F1,NA,GVF-CM-ECO06534F1,2011-04-15,Feces,feces,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Feces,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,371,GVF-CM-ECO06534OR1,NA,GVF-CM-ECO06534OR1,2011-04-15,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,372,GVF-CM-ECO06534RR1,NA,GVF-CM-ECO06534RR1,2011-04-15,Rectal swab,rectal/anal swab,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,376,GVF-CM-ECO06534C,GVF-CM-ECO06534C1,GVF-CM-ECO06534C1,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,376,GVF-CM-ECO06534C,GVF-CM-ECO06534C2,GVF-CM-ECO06534C2,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,376,GVF-CM-ECO06534C,GVF-CM-ECO06534C3,GVF-CM-ECO06534C3,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,376,GVF-CM-ECO06534C,GVF-CM-ECO06534C4,GVF-CM-ECO06534C4,2011-04-15,Red blood cells,blood products,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,377,GVF-CM-ECO06534KI1,NA,GVF-CM-ECO06534KI1,2011-04-15,Kidney,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Kidney,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,378,GVF-CM-ECO06534LE1,NA,GVF-CM-ECO06534LE1,2011-04-15,Liver,tissue/biopsy,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Liver,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,379,GVF-CM-ECO06534LI1,NA,GVF-CM-ECO06534LI1,2011-04-15,Colon,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Colon,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,380,GVF-CM-ECO06534LU1,NA,GVF-CM-ECO06534LU1,2011-04-15,Lung,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Lung,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,381,GVF-CM-ECO06534LV1,NA,GVF-CM-ECO06534LV1,2011-04-15,Liver,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Liver,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,382,GVF-CM-ECO06534SI1,NA,GVF-CM-ECO06534SI1,2011-04-15,Small intestine,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Small intestine,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
188,383,GVF-CM-ECO06534SP1,NA,GVF-CM-ECO06534SP1,2011-04-15,Spleen,tissue/biopsy,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Spleen,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
189,384,GVF-CM-ECO06547OR1,NA,GVF-CM-ECO06547OR1,2011-04-15,Oral swab,oral/nasal/oropharyngeal swabs,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
189,385,GVF-CM-ECO06547RR1,NA,GVF-CM-ECO06547RR1,2011-04-15,Rectal swab,rectal/anal swab,NA,NA,NA,NA,Liquid Nitrogen,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
189,386,GVF-CM-ECO06547LE1,NA,GVF-CM-ECO06547LE1,2011-04-15,Liver,tissue/biopsy,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Liver,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
190,387,GVF-CM-ECO95865ABDN1,NA,GVF-CM-ECO95865ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
191,388,GVF-CM-ECO95866ABDN1,NA,GVF-CM-ECO95866ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
192,389,GVF-CM-ECO95867ABDN1,NA,GVF-CM-ECO95867ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
193,390,GVF-CM-ECO95868ABDN1,NA,GVF-CM-ECO95868ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
194,391,GVF-CM-ECO95869ABDN1,NA,GVF-CM-ECO95869ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
195,392,GVF-CM-ECO95870ABDN1,NA,GVF-CM-ECO95870ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
196,393,GVF-CM-ECO95871ABDN1,NA,GVF-CM-ECO95871ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
197,394,GVF-CM-ECO95872ABDN1,NA,GVF-CM-ECO95872ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
198,395,GVF-CM-ECO95873ABDN1,NA,GVF-CM-ECO95873ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
199,396,GVF-CM-ECO95874ABDN1,NA,GVF-CM-ECO95874ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
200,397,GVF-CM-ECO95875ABDN1,NA,GVF-CM-ECO95875ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
201,398,GVF-CM-ECO95876ABDN1,NA,GVF-CM-ECO95876ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
202,399,GVF-CM-ECO95877ABDN1,NA,GVF-CM-ECO95877ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
203,400,GVF-CM-ECO95878ABDN1,NA,GVF-CM-ECO95878ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
204,401,GVF-CM-ECO95879ABDN1,NA,GVF-CM-ECO95879ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
205,402,GVF-CM-ECO95880ABDN1,NA,GVF-CM-ECO95880ABDN1,2011-04-10,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
206,403,GVF-CM-ECO95881ABDN1,NA,GVF-CM-ECO95881ABDN1,2011-04-10,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
207,404,GVF-CM-ECO95882ABDN1,NA,GVF-CM-ECO95882ABDN1,2011-04-10,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
208,405,GVF-CM-ECO95885ABDN1,NA,GVF-CM-ECO95885ABDN1,2011-05-15,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
209,406,GVF-CM-ECO95886ABDN1,NA,GVF-CM-ECO95886ABDN1,2011-05-15,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
210,407,GVF-CM-ECO95898ABDN1,NA,GVF-CM-ECO95898ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
211,408,GVF-CM-ECO93182ABDN1,NA,GVF-CM-ECO93182ABDN1,2011-02-05,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
212,409,GVF-CM-ECO93180ABDN1,NA,GVF-CM-ECO93180ABDN1,2011-01-29,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
213,410,GVF-CM-ECO93181ABDN1,NA,GVF-CM-ECO93181ABDN1,2011-02-05,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
214,411,GVF-CM-ECO95500ABDN1,NA,GVF-CM-ECO95500ABDN1,2011-05-07,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
215,412,GVF-CM-ECO95502ABDN1,NA,GVF-CM-ECO95502ABDN1,2011-05-03,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
216,413,GVF-CM-ECO95508ABDN1,NA,GVF-CM-ECO95508ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
217,414,GVF-CM-ECO95509ABDN1,NA,GVF-CM-ECO95509ABDN1,2011-05-14,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
218,415,GVF-CM-ECO95517ABDN1,NA,GVF-CM-ECO95517ABDN1,2011-05-24,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
219,416,GVF-CM-ECO95730ABDN1,NA,GVF-CM-ECO95730ABDN1,2011-05-13,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
220,417,GVF-CM-ECO95850ABDN1,NA,GVF-CM-ECO95850ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
221,418,GVF-CM-ECO95851ABDN1,NA,GVF-CM-ECO95851ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
222,419,GVF-CM-ECO95852ABDN1,NA,GVF-CM-ECO95852ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
223,420,GVF-CM-ECO95853ABDN1,NA,GVF-CM-ECO95853ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
224,421,GVF-CM-ECO95854ABDN1,NA,GVF-CM-ECO95854ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
225,422,GVF-CM-ECO95855ABDN1,NA,GVF-CM-ECO95855ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
226,423,GVF-CM-ECO95856ABDN1,NA,GVF-CM-ECO95856ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
227,424,GVF-CM-ECO95857ABDN1,NA,GVF-CM-ECO95857ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
228,425,GVF-CM-ECO95858ABDN1,NA,GVF-CM-ECO95858ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
229,426,GVF-CM-ECO95859ABDN1,NA,GVF-CM-ECO95859ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
230,427,GVF-CM-ECO95860ABDN1,NA,GVF-CM-ECO95860ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
231,428,GVF-CM-ECO95861ABDN1,NA,GVF-CM-ECO95861ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
232,429,GVF-CM-ECO95862ABDN1,NA,GVF-CM-ECO95862ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
233,430,GVF-CM-ECO95863ABDN1,NA,GVF-CM-ECO95863ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
234,431,GVF-CM-ECO95864ABDN1,NA,GVF-CM-ECO95864ABDN1,2011-04-16,Blood drop,blood drop,NA,NA,NA,NA,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Blood drop,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,432,P L A334,NA,P L A334,2011-01-16,Red blood cells,blood products,Frozen - other,Venipuncture,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Red blood cells,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,433,A334B,NA,A334B,2011-01-16,Tissue,tissue/biopsy,Room temperature: 20-25oC,Excisional biopsy ,Eppendorf tube ,70% ethyl alcohol,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Tissue,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,434,S E A334,NA,S E A334,2011-01-16,Serum,blood products,Frozen - other,Venipuncture,Cryotube ,N/A,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Serum,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,435,T L A334,NA,T L A334,2011-01-16,Oral swab,oral/nasal/oropharyngeal swabs,Frozen - other,Swab ,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Oral swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,436,R L A334,NA,R L A334,2011-01-16,Rectal swab,rectal/anal swab,Frozen - other,Swab ,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Rectal swab,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,437,A334-Sp,NA,A334-Sp,NA,Spleen,tissue/biopsy,Frozen - other,Core biopsy ,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Spleen,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,438,A334-Lv,NA,A334-Lv,NA,Tissue,tissue/biopsy,Frozen - other,Core biopsy ,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Tissue,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
235,439,A334-Ht,NA,A334-Ht,NA,Tissue,tissue/biopsy,Frozen - other,Core biopsy ,Cryotube ,Lysis_buffer,NA,StorageFacility,StorageLocation,Address,StorageLocation,StorageLocation,Address,NA,Comments,NA,NA,2015-03-04T00:17:27.49,Tissue,2015-03-04T00:17:27.49,2015-03-04T00:17:27.49,TestCOuntry1
